,x1,y1,x2,y2,x3,y3,x4,y4
128,179.99954275262917,89.9272976680384,0.0,0.0,0.0,0.0,0.0,0.0
129,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
130,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
131,180.0,91.01408450704226,0.0,0.0,0.0,0.0,0.0,0.0
132,180.0,92.02816901408451,0.0,0.0,0.0,0.0,0.0,0.0
133,180.0,93.04225352112677,0.0,0.0,0.0,0.0,0.0,0.0
134,180.0,94.05633802816902,0.0,0.0,0.0,0.0,0.0,0.0
135,180.0,95.07042253521126,0.0,0.0,0.0,0.0,0.0,0.0
136,180.0,96.08450704225352,0.0,0.0,0.0,0.0,0.0,0.0
137,180.0,97.09859154929578,0.0,0.0,0.0,0.0,0.0,0.0
138,180.0,98.11267605633803,0.0,0.0,0.0,0.0,0.0,0.0
139,180.0,99.12676056338027,0.0,0.0,0.0,0.0,0.0,0.0
140,180.0,100.14084507042253,0.0,0.0,0.0,0.0,0.0,0.0
141,180.0,101.15492957746478,0.0,0.0,0.0,0.0,0.0,0.0
142,180.0,102.16901408450704,0.0,0.0,0.0,0.0,0.0,0.0
143,180.0,103.1830985915493,0.0,0.0,0.0,0.0,0.0,0.0
144,180.0,104.19718309859155,0.0,0.0,0.0,0.0,0.0,0.0
145,180.00000000000003,105.21126760563382,0.0,0.0,0.0,0.0,0.0,0.0
146,180.0,106.22535211267606,0.0,0.0,0.0,0.0,0.0,0.0
147,180.0,107.2394366197183,0.0,0.0,0.0,0.0,0.0,0.0
148,180.0,108.25352112676056,0.0,0.0,0.0,0.0,0.0,0.0
149,179.99999999999997,109.26760563380282,0.0,0.0,0.0,0.0,0.0,0.0
150,179.99999999999997,110.28169014084506,0.0,0.0,0.0,0.0,0.0,0.0
151,180.0,111.29577464788733,0.0,0.0,0.0,0.0,0.0,0.0
152,180.0,112.30985915492957,0.0,0.0,0.0,0.0,0.0,0.0
153,180.0,113.32394366197184,0.0,0.0,0.0,0.0,0.0,0.0
154,180.0,114.33802816901408,0.0,0.0,0.0,0.0,0.0,0.0
155,180.0,115.35211267605635,0.0,0.0,0.0,0.0,0.0,0.0
156,180.0,116.36619718309859,0.0,0.0,0.0,0.0,0.0,0.0
157,180.0,117.38028169014086,0.0,0.0,0.0,0.0,0.0,0.0
158,180.0,118.3943661971831,0.0,0.0,0.0,0.0,0.0,0.0
159,180.0,119.40845070422534,0.0,0.0,0.0,0.0,0.0,0.0
160,180.0,120.42253521126761,0.0,0.0,0.0,0.0,0.0,0.0
161,180.0,121.43661971830986,0.0,0.0,0.0,0.0,0.0,0.0
162,180.0,122.45070422535211,0.0,0.0,0.0,0.0,0.0,0.0
163,180.0,123.46478873239437,0.0,0.0,0.0,0.0,0.0,0.0
164,180.0,124.47887323943662,0.0,0.0,0.0,0.0,0.0,0.0
165,180.0,125.49295774647888,0.0,0.0,0.0,0.0,0.0,0.0
166,180.0,126.50704225352112,0.0,0.0,0.0,0.0,0.0,0.0
167,180.0,127.52112676056338,0.0,0.0,0.0,0.0,0.0,0.0
168,180.0,128.53521126760563,0.0,0.0,0.0,0.0,0.0,0.0
169,180.0,129.5492957746479,0.0,0.0,0.0,0.0,0.0,0.0
170,180.0,130.56338028169014,0.0,0.0,0.0,0.0,0.0,0.0
171,180.0,131.57746478873239,0.0,0.0,0.0,0.0,0.0,0.0
172,180.0,132.59154929577466,0.0,0.0,0.0,0.0,0.0,0.0
173,180.0,133.6056338028169,0.0,0.0,0.0,0.0,0.0,0.0
174,180.0,134.61971830985914,0.0,0.0,0.0,0.0,0.0,0.0
175,180.0,135.6338028169014,0.0,0.0,0.0,0.0,0.0,0.0
176,180.0,136.64788732394368,0.0,0.0,0.0,0.0,0.0,0.0
177,180.0,137.66197183098592,0.0,0.0,0.0,0.0,0.0,0.0
178,180.0,138.67605633802816,0.0,0.0,0.0,0.0,0.0,0.0
179,180.0,139.69014084507043,0.0,0.0,0.0,0.0,0.0,0.0
180,180.0,140.70422535211267,0.0,0.0,0.0,0.0,0.0,0.0
181,180.0,141.7183098591549,0.0,0.0,0.0,0.0,0.0,0.0
182,180.0,142.73239436619718,0.0,0.0,0.0,0.0,0.0,0.0
183,180.0,143.74647887323943,0.0,0.0,0.0,0.0,0.0,0.0
184,180.0,144.7605633802817,0.0,0.0,0.0,0.0,0.0,0.0
185,180.0,145.77464788732394,0.0,0.0,0.0,0.0,0.0,0.0
186,180.0,146.7887323943662,0.0,0.0,0.0,0.0,0.0,0.0
187,180.0,147.80281690140845,0.0,0.0,0.0,0.0,0.0,0.0
188,180.0,148.8169014084507,0.0,0.0,0.0,0.0,0.0,0.0
189,180.0,149.83098591549296,0.0,0.0,0.0,0.0,0.0,0.0
190,180.0,150.8450704225352,0.0,0.0,0.0,0.0,0.0,0.0
191,180.0,151.85915492957744,0.0,0.0,0.0,0.0,0.0,0.0
192,180.0,152.8732394366197,0.0,0.0,0.0,0.0,0.0,0.0
193,180.0,153.88732394366198,0.0,0.0,0.0,0.0,0.0,0.0
194,180.0,154.90140845070422,0.0,0.0,0.0,0.0,0.0,0.0
195,180.0,155.91549295774647,0.0,0.0,0.0,0.0,0.0,0.0
196,180.0,156.92957746478874,0.0,0.0,0.0,0.0,0.0,0.0
197,180.0,157.943661971831,0.0,0.0,0.0,0.0,0.0,0.0
198,180.0,158.95774647887325,0.0,0.0,0.0,0.0,0.0,0.0
199,180.0,159.9718309859155,0.0,0.0,0.0,0.0,0.0,0.0
200,180.0,160.98591549295776,0.0,0.0,0.0,0.0,0.0,0.0
201,180.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
